FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
466,29,438.9099374,319814.9638,5004,0.400624054,508906.4141,10107.75363,411,1993,3590,2,0.195854822,955,2,4,2,0,0,3598.686243,1799.343122,3598.686243,1799.343122,0,0,6716.216497
467,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,2,4,2,0,0,3598.686243,1799.343122,3598.686243,1799.343122,0,0,6716.216497
468,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,2,4,2,0,0,3598.686243,1799.343122,3598.686243,1799.343122,0,0,6716.216497
469,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183.311321
470,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183.311321
471,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183.311321
472,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,3047.630549
473,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,3047.630549
474,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,3047.630549
475,7,262.5163155,191247.5025,1946,0.796636099,224011.6346,4486.014955,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2112.341605
476,6,2619.679317,1908119.389,8851,0.553242281,886281.5662,17487.66339,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2112.341605
477,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2112.341605
478,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.838722
479,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.838722
480,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.838722
481,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7129.242885
482,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7129.242885
483,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7129.242885
484,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9369.971667
485,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9369.971667
486,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,9369.971667
487,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2617.52341
488,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2617.52341
489,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2617.52341
490,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14055.50493
491,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14055.50493
492,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14055.50493
493,18,19319.88932,14089433.46,20744,0.641444659,2085810.464,41735.93767,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13139.32965
494,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13139.32965
495,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13139.32965
496,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11163.6523
497,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11163.6523
498,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11163.6523
499,17,720.0946571,525038.0554,3757,0.683689844,402656.0826,8085.813681,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,142.2826044
500,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,142.2826044
501,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,142.2826044
502,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5506.562
503,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5506.562
504,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5506.562
505,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3599.485588
506,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3599.485588
507,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3599.485588
508,20,981.655774,715648.028,3888,0.771309029,416313.7578,8355.541972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,21185.86196
509,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,21185.86196
510,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,21185.86196
511,21,918.2403584,669399.0947,12370,0.234464876,1255691.312,25152.18104,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,413.1624019
512,22,1594.65504,1162537.336,5920,0.645634427,615733.8205,12353.03917,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,413.1624019
513,23,2074.080347,1511767.323,8654,0.503651948,846446.2255,17206.86783,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,413.1624019
514,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,3661.003154
515,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,3661.003154
516,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,3661.003154
517,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585.151361
518,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585.151361
519,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585.151361
520,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5642.447503
521,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5642.447503
522,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5642.447503
523,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,89.64770012
524,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,89.64770012
525,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,89.64770012
526,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524.225129
527,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524.225129
528,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524.225129
529,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.153188
530,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.153188
531,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.153188
532,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8756.149335
533,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8756.149335
534,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8756.149335
535,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,439.1194719
536,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,439.1194719
537,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,439.1194719
538,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,442.1466002
539,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,442.1466002
540,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,442.1466002
541,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,158.6808539
542,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,158.6808539
543,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,158.6808539
544,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,252.9072708
545,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,252.9072708
546,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,252.9072708
547,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1178.338155
548,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1178.338155
549,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1178.338155
550,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,182.4113248
551,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,182.4113248
552,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,182.4113248
553,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1.004588642
554,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1.004588642
555,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1.004588642
556,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2565917
557,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2565917
558,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2565917
559,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,175.1073143
560,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,175.1073143
561,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,175.1073143
562,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,380.5747451
563,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,380.5747451
564,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,380.5747451
565,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,120.764933
566,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,120.764933
567,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,120.764933
568,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6055.022337
569,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6055.022337
570,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6055.022337
571,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6055.022337
572,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1250.168573
573,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1250.168573
574,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1250.168573
575,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1250.168573
576,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2642.772767
577,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2642.772767
578,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2642.772767
579,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2642.772767
