FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
1039,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31223.82199
1040,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31223.82199
1041,36,398.9010593,290613.7486,2677,0.713862616,1999256.616,8163.12763,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31223.82199
1042,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28502.50104
1043,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28502.50104
1044,26,227.3945669,165709.5092,2439,0.591652695,1838058.995,7563.437928,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28502.50104
1045,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,223,1970,2535,6,0.345994213,1039,10,18,1.8,10,1,1702.987219,170.2987219,3045.261113,304.5261113,10,1,9615.321205
1046,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,223,1970,2535,6,0.345994213,1039,10,18,1.8,10,1,1702.987219,170.2987219,3045.261113,304.5261113,10,1,9615.321205
1047,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,223,1970,2535,6,0.345994213,1039,10,18,1.8,10,1,1702.987219,170.2987219,3045.261113,304.5261113,10,1,9615.321205
1048,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,234,1998,3015,2,0.396156874,1066,11,26,2.363636364,11,1,975.1847462,88.65315874,2360.58663,214.5987846,11,1,21364.30508
1049,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,234,1998,3015,2,0.396156874,1066,11,26,2.363636364,11,1,975.1847462,88.65315874,2360.58663,214.5987846,11,1,21364.30508
1050,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,234,1998,3015,2,0.396156874,1066,11,26,2.363636364,11,1,975.1847462,88.65315874,2360.58663,214.5987846,11,1,21364.30508
1051,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6528.9646
1052,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6528.9646
1053,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6528.9646
1054,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,1,2,2,1,1,4.821078539,4.821078539,9.642157077,9.642157077,1,1,7226.01785
1055,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,421,1999,5767,1,0.745755984,1231,1,2,2,1,1,4.821078539,4.821078539,9.642157077,9.642157077,1,1,7226.01785
1056,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,421,1999,5767,1,0.745755984,1231,1,2,2,1,1,4.821078539,4.821078539,9.642157077,9.642157077,1,1,7226.01785
1057,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,222,1970,3091,8,-0.620032097,457,10,38,3.8,90,9,1718.158937,171.8158937,8048.492994,804.8492994,9,0.9,10872.25319
1058,38,169.1482948,123218.3633,4733,0.262909419,2803360.01,11329.82583,222,1970,3091,8,-0.620032097,457,10,38,3.8,90,9,1718.158937,171.8158937,8048.492994,804.8492994,9,0.9,10872.25319
1059,30,60.12196245,43804.96797,1130,0.65658079,1273788.677,5227.115624,222,1970,3091,8,-0.620032097,457,10,38,3.8,90,9,1718.158937,171.8158937,8048.492994,804.8492994,9,0.9,10872.25319
1060,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,34936.59519
1061,36,398.9010593,290613.7486,2677,0.713862616,1999256.616,8163.12763,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,34936.59519
1062,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,34936.59519
1063,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26356.69189
1064,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26356.69189
1065,10,1236.853464,901318.5701,4897,0.687248796,3067498.492,12433.90481,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26356.69189
1066,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58251.09247
1067,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58251.09247
1068,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58251.09247
1069,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,77.55800977
1070,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,77.55800977
1071,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,77.55800977
1072,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,153.6509215
1073,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,153.6509215
1074,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,153.6509215
1075,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21580.5843
1076,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21580.5843
1077,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21580.5843
1078,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,23542.25517
1079,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,23542.25517
1080,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,23542.25517
1081,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,5600.325172
1082,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,5600.325172
1083,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,5600.325172
1084,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.41167
1085,10,1236.853464,901318.5701,4897,0.687248796,3067498.492,12433.90481,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.41167
1086,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.41167
1087,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348.679238
1088,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348.679238
1089,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348.679238
1090,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,1,2,2,0,0,19.598884,19.598884,19.598884,19.598884,0,0,142540.6553
1091,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,643,1998,5310,1,0.893158116,1299,1,2,2,0,0,19.598884,19.598884,19.598884,19.598884,0,0,142540.6553
1092,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,643,1998,5310,1,0.893158116,1299,1,2,2,0,0,19.598884,19.598884,19.598884,19.598884,0,0,142540.6553
1093,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,1,1,1,0,0,7737.391678,7737.391678,7737.391678,7737.391678,0,0,47674.19062
1094,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,621,1968,547,0,0,0,1,1,1,0,0,7737.391678,7737.391678,7737.391678,7737.391678,0,0,47674.19062
1095,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,1,1,1,0,0,7737.391678,7737.391678,7737.391678,7737.391678,0,0,47674.19062
1096,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,12861.79704
1097,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,12861.79704
1098,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,12861.79704
1099,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100539.9075
1100,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100539.9075
1101,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100539.9075
1102,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150017.8215
1103,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150017.8215
1104,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150017.8215
1105,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915527
1106,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915527
1107,1,13436.67062,9778858.848,14882,0.744882413,8221843.67,32884.78301,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915527
1108,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,129511.7588
1109,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,129511.7588
1110,1,13436.67062,9778858.848,14882,0.744882413,8221843.67,32884.78301,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,129511.7588
1111,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62314.7711
1112,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62314.7711
1113,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62314.7711
1114,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152493.0137
1115,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152493.0137
1116,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152493.0137
1117,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141355.5223
1118,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141355.5223
1119,49,1616.925736,1177318.118,5368,0.716538184,3320360.229,13342.68738,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141355.5223
1120,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.923854
1121,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.923854
1122,48,1321.004008,961710.0896,4233,0.821256367,2866770.943,11488.37856,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.923854
1123,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.148416
1124,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.148416
1125,52,1063.351767,773850.9732,6495,0.480125136,3361813.643,14179.89012,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.148416
1126,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99909.08408
1127,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99909.08408
1128,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99909.08408
1129,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247817.0265
1130,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247817.0265
1131,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247817.0265
1132,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481.38058
1133,49,1616.925736,1177318.118,5368,0.716538184,3320360.229,13342.68738,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481.38058
1134,48,1321.004008,961710.0896,4233,0.821256367,2866770.943,11488.37856,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481.38058
1135,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3386891
1136,48,1321.004008,961710.0896,4233,0.821256367,2866770.943,11488.37856,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3386891
1137,52,1063.351767,773850.9732,6495,0.480125136,3361813.643,14179.89012,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.3386891
1138,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529.959209
1139,48,1321.004008,961710.0896,4233,0.821256367,2866770.943,11488.37856,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529.959209
1140,44,2119.730612,1543494.604,6494,0.678180355,3598259.815,14868.62897,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529.959209
1141,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.45220819
1142,44,2119.730612,1543494.604,6494,0.678180355,3598259.815,14868.62897,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.45220819
1143,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.45220819
1144,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295104.767
1145,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295104.767
1146,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295104.767
1147,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,233514.7619
1148,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,233514.7619
1149,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,233514.7619
1150,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,293.8377728
1151,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,293.8377728
1152,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,293.8377728
1153,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,57149.58169
1154,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,57149.58169
1155,22,1594.65504,1162537.336,5920,0.645634427,3669763.295,14774.75329,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,57149.58169
1156,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,309,321,1.038834951,301,0.974110032,24263.36793,78.52222631,25438.6105,82.32560031,300,0.970873786,133932.4392
1157,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,614,1999,2219,8,-0.350669127,593,309,321,1.038834951,301,0.974110032,24263.36793,78.52222631,25438.6105,82.32560031,300,0.970873786,133932.4392
1158,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,614,1999,2219,8,-0.350669127,593,309,321,1.038834951,301,0.974110032,24263.36793,78.52222631,25438.6105,82.32560031,300,0.970873786,133932.4392
1159,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,104213.4289
1160,20,981.655774,715648.028,3888,0.771309029,2695748.163,10813.15549,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,104213.4289
1161,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,104213.4289
1162,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62894.10791
1163,20,981.655774,715648.028,3888,0.771309029,2695748.163,10813.15549,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62894.10791
1164,22,1594.65504,1162537.336,5920,0.645634427,3669763.295,14774.75329,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62894.10791
1165,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40203.12623
1166,20,981.655774,715648.028,3888,0.771309029,2695748.163,10813.15549,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40203.12623
1167,24,1069.494517,779472.4502,5004,0.625443403,3148782.218,12817.75211,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40203.12623
1168,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,397183.4703
1169,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,397183.4703
1170,22,1594.65504,1162537.336,5920,0.645634427,3669763.295,14774.75329,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,397183.4703
1171,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31100.94322
1172,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31100.94322
1173,24,1069.494517,779472.4502,5004,0.625443403,3148782.218,12817.75211,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31100.94322
1174,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,24889.03576
1175,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,24889.03576
1176,23,2074.080347,1511767.323,8654,0.503651948,4383658.901,18432.34416,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,24889.03576
1177,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30347.64154
1178,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30347.64154
1179,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30347.64154
1180,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,613,1953,4846,2,0.516157712,1132,4,7,1.75,4,1,710.9548222,177.7387056,1263.337245,315.8343114,4,1,3100.871301
1181,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,613,1953,4846,2,0.516157712,1132,4,7,1.75,4,1,710.9548222,177.7387056,1263.337245,315.8343114,4,1,3100.871301
1182,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,613,1953,4846,2,0.516157712,1132,4,7,1.75,4,1,710.9548222,177.7387056,1263.337245,315.8343114,4,1,3100.871301
1183,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,89,100,1.123595506,85,0.95505618,8138.255797,91.44107637,9586.365543,107.7119724,84,0.943820225,87150.74445
1184,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,614,1999,2219,8,-0.350669127,593,89,100,1.123595506,85,0.95505618,8138.255797,91.44107637,9586.365543,107.7119724,84,0.943820225,87150.74445
1185,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,614,1999,2219,8,-0.350669127,593,89,100,1.123595506,85,0.95505618,8138.255797,91.44107637,9586.365543,107.7119724,84,0.943820225,87150.74445
1186,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,35719.95338
1187,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,35719.95338
1188,14,1877.429882,1368811.433,11196,0.37043657,5814435.249,23313.03073,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,35719.95338
1189,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,1,1,1,1,1,177.2559886,177.2559886,177.2559886,177.2559886,1,1,481454.2191
1190,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,1,1,1,1,1,177.2559886,177.2559886,177.2559886,177.2559886,1,1,481454.2191
1191,22,1594.65504,1162537.336,5920,0.645634427,3669763.295,14774.75329,411,1993,3590,2,0.195854822,955,1,1,1,1,1,177.2559886,177.2559886,177.2559886,177.2559886,1,1,481454.2191
1192,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,56,57,1.017857143,56,1,11481.91126,205.0341296,11660.30041,208.2196502,56,1,115607.2189
1193,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,56,57,1.017857143,56,1,11481.91126,205.0341296,11660.30041,208.2196502,56,1,115607.2189
1194,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,411,1993,3590,2,0.195854822,955,56,57,1.017857143,56,1,11481.91126,205.0341296,11660.30041,208.2196502,56,1,115607.2189
1195,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,20226.07641
1196,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,20226.07641
1197,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,20226.07641
1198,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,70823.67538
