sindex,SiteNum,Spname,LocalRisk,statusredBook,TEX
21,47,צבוע מפוספס,EN (D),סכנת הכחדה,mammals
21,48,צבוע מפוספס,EN (D),סכנת הכחדה,mammals
21,49,צבוע מפוספס,EN (D),סכנת הכחדה,mammals
21,51,צבוע מפוספס,EN (D),סכנת הכחדה,mammals
21,52,צבוע מפוספס,EN (D),סכנת הכחדה,mammals
22,1,אנפית בקר,LC,לא בסיכון,poultry
22,2,אנפית בקר,LC,לא בסיכון,poultry
22,3,אנפית בקר,LC,לא בסיכון,poultry
22,4,אנפית בקר,LC,לא בסיכון,poultry
22,5,אנפית בקר,LC,לא בסיכון,poultry
22,6,אנפית בקר,LC,לא בסיכון,poultry
22,7,אנפית בקר,LC,לא בסיכון,poultry
22,8,אנפית בקר,LC,לא בסיכון,poultry
22,9,אנפית בקר,LC,לא בסיכון,poultry
22,10,אנפית בקר,LC,לא בסיכון,poultry
22,11,אנפית בקר,LC,לא בסיכון,poultry
22,12,אנפית בקר,LC,לא בסיכון,poultry
22,13,אנפית בקר,LC,לא בסיכון,poultry
22,14,אנפית בקר,LC,לא בסיכון,poultry
22,15,אנפית בקר,LC,לא בסיכון,poultry
22,16,אנפית בקר,LC,לא בסיכון,poultry
22,17,אנפית בקר,LC,לא בסיכון,poultry
22,18,אנפית בקר,LC,לא בסיכון,poultry
22,19,אנפית בקר,LC,לא בסיכון,poultry
22,20,אנפית בקר,LC,לא בסיכון,poultry
22,21,אנפית בקר,LC,לא בסיכון,poultry
22,22,אנפית בקר,LC,לא בסיכון,poultry
22,23,אנפית בקר,LC,לא בסיכון,poultry
22,24,אנפית בקר,LC,לא בסיכון,poultry
22,25,אנפית בקר,LC,לא בסיכון,poultry
22,26,אנפית בקר,LC,לא בסיכון,poultry
22,27,אנפית בקר,LC,לא בסיכון,poultry
22,28,אנפית בקר,LC,לא בסיכון,poultry
22,29,אנפית בקר,LC,לא בסיכון,poultry
22,31,אנפית בקר,LC,לא בסיכון,poultry
22,33,אנפית בקר,LC,לא בסיכון,poultry
22,34,אנפית בקר,LC,לא בסיכון,poultry
22,35,אנפית בקר,LC,לא בסיכון,poultry
22,36,אנפית בקר,LC,לא בסיכון,poultry
22,37,אנפית בקר,LC,לא בסיכון,poultry
22,40,אנפית בקר,LC,לא בסיכון,poultry
22,41,אנפית בקר,LC,לא בסיכון,poultry
22,42,אנפית בקר,LC,לא בסיכון,poultry
22,43,אנפית בקר,LC,לא בסיכון,poultry
22,44,אנפית בקר,LC,לא בסיכון,poultry
22,45,אנפית בקר,LC,לא בסיכון,poultry
22,46,אנפית בקר,LC,לא בסיכון,poultry
22,47,אנפית בקר,LC,לא בסיכון,poultry
22,48,אנפית בקר,LC,לא בסיכון,poultry
22,49,אנפית בקר,LC,לא בסיכון,poultry
22,50,אנפית בקר,LC,לא בסיכון,poultry
22,51,אנפית בקר,LC,לא בסיכון,poultry
22,52,אנפית בקר,LC,לא בסיכון,poultry
22,53,אנפית בקר,LC,לא בסיכון,poultry
22,54,אנפית בקר,LC,לא בסיכון,poultry
22,56,אנפית בקר,LC,לא בסיכון,poultry
23,9,אנפת לילה,LC,לא בסיכון,poultry
23,37,אנפת לילה,LC,לא בסיכון,poultry
23,40,אנפת לילה,LC,לא בסיכון,poultry
24,1,ארבע-קו מובהק,LC,לא בסיכון,reptiles
24,37,ארבע-קו מובהק,LC,לא בסיכון,reptiles
24,44,ארבע-קו מובהק,LC,לא בסיכון,reptiles
24,47,ארבע-קו מובהק,LC,לא בסיכון,reptiles
25,1,ארנבת מצויה,LC,לא בסיכון,mammals
25,2,ארנבת מצויה,LC,לא בסיכון,mammals
25,6,ארנבת מצויה,LC,לא בסיכון,mammals
25,10,ארנבת מצויה,LC,לא בסיכון,mammals
25,14,ארנבת מצויה,LC,לא בסיכון,mammals
25,16,ארנבת מצויה,LC,לא בסיכון,mammals
25,17,ארנבת מצויה,LC,לא בסיכון,mammals
25,18,ארנבת מצויה,LC,לא בסיכון,mammals
25,19,ארנבת מצויה,LC,לא בסיכון,mammals
25,20,ארנבת מצויה,LC,לא בסיכון,mammals
25,21,ארנבת מצויה,LC,לא בסיכון,mammals
25,22,ארנבת מצויה,LC,לא בסיכון,mammals
25,23,ארנבת מצויה,LC,לא בסיכון,mammals
25,24,ארנבת מצויה,LC,לא בסיכון,mammals
25,27,ארנבת מצויה,LC,לא בסיכון,mammals
25,28,ארנבת מצויה,LC,לא בסיכון,mammals
25,37,ארנבת מצויה,LC,לא בסיכון,mammals
25,40,ארנבת מצויה,LC,לא בסיכון,mammals
25,41,ארנבת מצויה,LC,לא בסיכון,mammals
25,43,ארנבת מצויה,LC,לא בסיכון,mammals
25,45,ארנבת מצויה,LC,לא בסיכון,mammals
25,46,ארנבת מצויה,LC,לא בסיכון,mammals
25,47,ארנבת מצויה,LC,לא בסיכון,mammals
25,48,ארנבת מצויה,LC,לא בסיכון,mammals
25,49,ארנבת מצויה,LC,לא בסיכון,mammals
25,51,ארנבת מצויה,LC,לא בסיכון,mammals
25,52,ארנבת מצויה,LC,לא בסיכון,mammals
26,1,בולבול צהוב שת,LC,לא בסיכון,poultry
26,2,בולבול צהוב שת,LC,לא בסיכון,poultry
26,3,בולבול צהוב שת,LC,לא בסיכון,poultry
26,4,בולבול צהוב שת,LC,לא בסיכון,poultry
26,5,בולבול צהוב שת,LC,לא בסיכון,poultry
26,6,בולבול צהוב שת,LC,לא בסיכון,poultry
26,7,בולבול צהוב שת,LC,לא בסיכון,poultry
26,8,בולבול צהוב שת,LC,לא בסיכון,poultry
26,9,בולבול צהוב שת,LC,לא בסיכון,poultry
26,10,בולבול צהוב שת,LC,לא בסיכון,poultry
26,11,בולבול צהוב שת,LC,לא בסיכון,poultry
26,12,בולבול צהוב שת,LC,לא בסיכון,poultry
26,13,בולבול צהוב שת,LC,לא בסיכון,poultry
26,14,בולבול צהוב שת,LC,לא בסיכון,poultry
26,15,בולבול צהוב שת,LC,לא בסיכון,poultry
26,16,בולבול צהוב שת,LC,לא בסיכון,poultry
26,17,בולבול צהוב שת,LC,לא בסיכון,poultry
26,18,בולבול צהוב שת,LC,לא בסיכון,poultry
26,19,בולבול צהוב שת,LC,לא בסיכון,poultry
26,21,בולבול צהוב שת,LC,לא בסיכון,poultry
26,22,בולבול צהוב שת,LC,לא בסיכון,poultry
26,23,בולבול צהוב שת,LC,לא בסיכון,poultry
26,24,בולבול צהוב שת,LC,לא בסיכון,poultry
26,25,בולבול צהוב שת,LC,לא בסיכון,poultry
26,26,בולבול צהוב שת,LC,לא בסיכון,poultry
26,27,בולבול צהוב שת,LC,לא בסיכון,poultry
26,28,בולבול צהוב שת,LC,לא בסיכון,poultry
26,29,בולבול צהוב שת,LC,לא בסיכון,poultry
26,30,בולבול צהוב שת,LC,לא בסיכון,poultry
26,31,בולבול צהוב שת,LC,לא בסיכון,poultry
26,32,בולבול צהוב שת,LC,לא בסיכון,poultry
26,33,בולבול צהוב שת,LC,לא בסיכון,poultry
26,34,בולבול צהוב שת,LC,לא בסיכון,poultry
26,35,בולבול צהוב שת,LC,לא בסיכון,poultry
26,36,בולבול צהוב שת,LC,לא בסיכון,poultry
26,37,בולבול צהוב שת,LC,לא בסיכון,poultry
26,38,בולבול צהוב שת,LC,לא בסיכון,poultry
26,39,בולבול צהוב שת,LC,לא בסיכון,poultry
26,40,בולבול צהוב שת,LC,לא בסיכון,poultry
26,41,בולבול צהוב שת,LC,לא בסיכון,poultry
26,42,בולבול צהוב שת,LC,לא בסיכון,poultry
26,43,בולבול צהוב שת,LC,לא בסיכון,poultry
26,44,בולבול צהוב שת,LC,לא בסיכון,poultry
26,45,בולבול צהוב שת,LC,לא בסיכון,poultry
26,46,בולבול צהוב שת,LC,לא בסיכון,poultry
26,47,בולבול צהוב שת,LC,לא בסיכון,poultry
26,48,בולבול צהוב שת,LC,לא בסיכון,poultry
26,49,בולבול צהוב שת,LC,לא בסיכון,poultry
26,50,בולבול צהוב שת,LC,לא בסיכון,poultry
26,51,בולבול צהוב שת,LC,לא בסיכון,poultry
26,52,בולבול צהוב שת,LC,לא בסיכון,poultry
26,53,בולבול צהוב שת,LC,לא בסיכון,poultry
26,54,בולבול צהוב שת,LC,לא בסיכון,poultry
26,55,בולבול צהוב שת,LC,לא בסיכון,poultry
26,56,בולבול צהוב שת,LC,לא בסיכון,poultry
26,57,בולבול צהוב שת,LC,לא בסיכון,poultry
26,58,בולבול צהוב שת,LC,לא בסיכון,poultry
27,1,בז מצוי,LC,לא בסיכון,poultry
27,2,בז מצוי,LC,לא בסיכון,poultry
27,3,בז מצוי,LC,לא בסיכון,poultry
27,4,בז מצוי,LC,לא בסיכון,poultry
27,5,בז מצוי,LC,לא בסיכון,poultry
27,6,בז מצוי,LC,לא בסיכון,poultry
27,7,בז מצוי,LC,לא בסיכון,poultry
27,8,בז מצוי,LC,לא בסיכון,poultry
27,9,בז מצוי,LC,לא בסיכון,poultry
27,10,בז מצוי,LC,לא בסיכון,poultry
27,11,בז מצוי,LC,לא בסיכון,poultry
27,12,בז מצוי,LC,לא בסיכון,poultry
27,13,בז מצוי,LC,לא בסיכון,poultry
27,14,בז מצוי,LC,לא בסיכון,poultry
27,15,בז מצוי,LC,לא בסיכון,poultry
27,16,בז מצוי,LC,לא בסיכון,poultry
27,17,בז מצוי,LC,לא בסיכון,poultry
27,18,בז מצוי,LC,לא בסיכון,poultry
27,19,בז מצוי,LC,לא בסיכון,poultry
27,20,בז מצוי,LC,לא בסיכון,poultry
27,21,בז מצוי,LC,לא בסיכון,poultry
27,22,בז מצוי,LC,לא בסיכון,poultry
27,23,בז מצוי,LC,לא בסיכון,poultry
27,24,בז מצוי,LC,לא בסיכון,poultry
27,25,בז מצוי,LC,לא בסיכון,poultry
27,26,בז מצוי,LC,לא בסיכון,poultry
27,27,בז מצוי,LC,לא בסיכון,poultry
27,28,בז מצוי,LC,לא בסיכון,poultry
27,29,בז מצוי,LC,לא בסיכון,poultry
27,30,בז מצוי,LC,לא בסיכון,poultry
27,31,בז מצוי,LC,לא בסיכון,poultry
27,32,בז מצוי,LC,לא בסיכון,poultry
27,33,בז מצוי,LC,לא בסיכון,poultry
27,34,בז מצוי,LC,לא בסיכון,poultry
27,35,בז מצוי,LC,לא בסיכון,poultry
27,36,בז מצוי,LC,לא בסיכון,poultry
27,37,בז מצוי,LC,לא בסיכון,poultry
27,38,בז מצוי,LC,לא בסיכון,poultry
27,39,בז מצוי,LC,לא בסיכון,poultry
27,40,בז מצוי,LC,לא בסיכון,poultry
27,41,בז מצוי,LC,לא בסיכון,poultry
27,42,בז מצוי,LC,לא בסיכון,poultry
27,43,בז מצוי,LC,לא בסיכון,poultry
27,44,בז מצוי,LC,לא בסיכון,poultry
27,45,בז מצוי,LC,לא בסיכון,poultry
27,46,בז מצוי,LC,לא בסיכון,poultry
27,47,בז מצוי,LC,לא בסיכון,poultry
27,48,בז מצוי,LC,לא בסיכון,poultry
27,49,בז מצוי,LC,לא בסיכון,poultry
27,50,בז מצוי,LC,לא בסיכון,poultry
27,51,בז מצוי,LC,לא בסיכון,poultry
27,52,בז מצוי,LC,לא בסיכון,poultry
27,53,בז מצוי,LC,לא בסיכון,poultry
27,54,בז מצוי,LC,לא בסיכון,poultry
27,55,בז מצוי,LC,לא בסיכון,poultry
27,56,בז מצוי,LC,לא בסיכון,poultry
28,1,גבתון גנים,LC,לא בסיכון,poultry
28,2,גבתון גנים,LC,לא בסיכון,poultry
28,6,גבתון גנים,LC,לא בסיכון,poultry
28,7,גבתון גנים,LC,לא בסיכון,poultry
28,9,גבתון גנים,LC,לא בסיכון,poultry
28,10,גבתון גנים,LC,לא בסיכון,poultry
28,11,גבתון גנים,LC,לא בסיכון,poultry
28,12,גבתון גנים,LC,לא בסיכון,poultry
28,13,גבתון גנים,LC,לא בסיכון,poultry
28,14,גבתון גנים,LC,לא בסיכון,poultry
28,15,גבתון גנים,LC,לא בסיכון,poultry
28,16,גבתון גנים,LC,לא בסיכון,poultry
28,18,גבתון גנים,LC,לא בסיכון,poultry
28,19,גבתון גנים,LC,לא בסיכון,poultry
28,20,גבתון גנים,LC,לא בסיכון,poultry
28,21,גבתון גנים,LC,לא בסיכון,poultry
28,22,גבתון גנים,LC,לא בסיכון,poultry
28,23,גבתון גנים,LC,לא בסיכון,poultry
28,24,גבתון גנים,LC,לא בסיכון,poultry
28,25,גבתון גנים,LC,לא בסיכון,poultry
28,26,גבתון גנים,LC,לא בסיכון,poultry
28,27,גבתון גנים,LC,לא בסיכון,poultry
28,28,גבתון גנים,LC,לא בסיכון,poultry
28,31,גבתון גנים,LC,לא בסיכון,poultry
28,32,גבתון גנים,LC,לא בסיכון,poultry
28,37,גבתון גנים,LC,לא בסיכון,poultry
28,39,גבתון גנים,LC,לא בסיכון,poultry
28,40,גבתון גנים,LC,לא בסיכון,poultry
28,41,גבתון גנים,LC,לא בסיכון,poultry
28,42,גבתון גנים,LC,לא בסיכון,poultry
28,43,גבתון גנים,LC,לא בסיכון,poultry
28,44,גבתון גנים,LC,לא בסיכון,poultry
28,45,גבתון גנים,LC,לא בסיכון,poultry
28,46,גבתון גנים,LC,לא בסיכון,poultry
28,47,גבתון גנים,LC,לא בסיכון,poultry
28,48,גבתון גנים,LC,לא בסיכון,poultry
28,49,גבתון גנים,LC,לא בסיכון,poultry
28,50,גבתון גנים,LC,לא בסיכון,poultry
28,51,גבתון גנים,LC,לא בסיכון,poultry
28,52,גבתון גנים,LC,לא בסיכון,poultry
28,53,גבתון גנים,LC,לא בסיכון,poultry
28,54,גבתון גנים,LC,לא בסיכון,poultry
29,1,גבתון עפרוני,LC,לא בסיכון,poultry
29,2,גבתון עפרוני,LC,לא בסיכון,poultry
29,6,גבתון עפרוני,LC,לא בסיכון,poultry
29,9,גבתון עפרוני,LC,לא בסיכון,poultry
29,11,גבתון עפרוני,LC,לא בסיכון,poultry
29,16,גבתון עפרוני,LC,לא בסיכון,poultry
29,18,גבתון עפרוני,LC,לא בסיכון,poultry
29,19,גבתון עפרוני,LC,לא בסיכון,poultry
29,20,גבתון עפרוני,LC,לא בסיכון,poultry
29,21,גבתון עפרוני,LC,לא בסיכון,poultry
29,22,גבתון עפרוני,LC,לא בסיכון,poultry
29,23,גבתון עפרוני,LC,לא בסיכון,poultry
29,24,גבתון עפרוני,LC,לא בסיכון,poultry
29,26,גבתון עפרוני,LC,לא בסיכון,poultry
29,27,גבתון עפרוני,LC,לא בסיכון,poultry
29,28,גבתון עפרוני,LC,לא בסיכון,poultry
29,37,גבתון עפרוני,LC,לא בסיכון,poultry
29,40,גבתון עפרוני,LC,לא בסיכון,poultry
29,42,גבתון עפרוני,LC,לא בסיכון,poultry
29,43,גבתון עפרוני,LC,לא בסיכון,poultry
29,44,גבתון עפרוני,LC,לא בסיכון,poultry
29,45,גבתון עפרוני,LC,לא בסיכון,poultry
29,46,גבתון עפרוני,LC,לא בסיכון,poultry
29,47,גבתון עפרוני,LC,לא בסיכון,poultry
29,49,גבתון עפרוני,LC,לא בסיכון,poultry
29,51,גבתון עפרוני,LC,לא בסיכון,poultry
29,52,גבתון עפרוני,LC,לא בסיכון,poultry
30,40,גירית מצויה,LC,לא בסיכון,mammals
31,1,דרבן,LC,לא בסיכון,mammals
31,2,דרבן,LC,לא בסיכון,mammals
31,6,דרבן,LC,לא בסיכון,mammals
31,7,דרבן,LC,לא בסיכון,mammals
31,9,דרבן,LC,לא בסיכון,mammals
31,10,דרבן,LC,לא בסיכון,mammals
31,11,דרבן,LC,לא בסיכון,mammals
31,13,דרבן,LC,לא בסיכון,mammals
31,14,דרבן,LC,לא בסיכון,mammals
31,16,דרבן,LC,לא בסיכון,mammals
31,17,דרבן,LC,לא בסיכון,mammals
31,18,דרבן,LC,לא בסיכון,mammals
31,19,דרבן,LC,לא בסיכון,mammals
31,20,דרבן,LC,לא בסיכון,mammals
31,21,דרבן,LC,לא בסיכון,mammals
31,22,דרבן,LC,לא בסיכון,mammals
31,23,דרבן,LC,לא בסיכון,mammals
31,24,דרבן,LC,לא בסיכון,mammals
31,26,דרבן,LC,לא בסיכון,mammals
31,27,דרבן,LC,לא בסיכון,mammals
31,28,דרבן,LC,לא בסיכון,mammals
31,32,דרבן,LC,לא בסיכון,mammals
31,37,דרבן,LC,לא בסיכון,mammals
31,39,דרבן,LC,לא בסיכון,mammals
31,40,דרבן,LC,לא בסיכון,mammals
31,41,דרבן,LC,לא בסיכון,mammals
31,42,דרבן,LC,לא בסיכון,mammals
31,43,דרבן,LC,לא בסיכון,mammals
31,44,דרבן,LC,לא בסיכון,mammals
31,45,דרבן,LC,לא בסיכון,mammals
31,46,דרבן,LC,לא בסיכון,mammals
31,47,דרבן,LC,לא בסיכון,mammals
31,48,דרבן,LC,לא בסיכון,mammals
31,49,דרבן,LC,לא בסיכון,mammals
31,50,דרבן,LC,לא בסיכון,mammals
31,51,דרבן,LC,לא בסיכון,mammals
31,52,דרבן,LC,לא בסיכון,mammals
32,1,דרור הבית,LC,לא בסיכון,poultry
32,2,דרור הבית,LC,לא בסיכון,poultry
32,3,דרור הבית,LC,לא בסיכון,poultry
32,4,דרור הבית,LC,לא בסיכון,poultry
32,5,דרור הבית,LC,לא בסיכון,poultry
32,6,דרור הבית,LC,לא בסיכון,poultry
32,7,דרור הבית,LC,לא בסיכון,poultry
32,8,דרור הבית,LC,לא בסיכון,poultry
32,9,דרור הבית,LC,לא בסיכון,poultry
32,10,דרור הבית,LC,לא בסיכון,poultry
32,11,דרור הבית,LC,לא בסיכון,poultry
32,12,דרור הבית,LC,לא בסיכון,poultry
32,13,דרור הבית,LC,לא בסיכון,poultry
32,14,דרור הבית,LC,לא בסיכון,poultry
32,15,דרור הבית,LC,לא בסיכון,poultry
32,16,דרור הבית,LC,לא בסיכון,poultry
32,17,דרור הבית,LC,לא בסיכון,poultry
32,18,דרור הבית,LC,לא בסיכון,poultry
32,19,דרור הבית,LC,לא בסיכון,poultry
32,20,דרור הבית,LC,לא בסיכון,poultry
32,21,דרור הבית,LC,לא בסיכון,poultry
32,22,דרור הבית,LC,לא בסיכון,poultry
32,23,דרור הבית,LC,לא בסיכון,poultry
32,24,דרור הבית,LC,לא בסיכון,poultry
32,25,דרור הבית,LC,לא בסיכון,poultry
32,26,דרור הבית,LC,לא בסיכון,poultry
32,27,דרור הבית,LC,לא בסיכון,poultry
32,28,דרור הבית,LC,לא בסיכון,poultry
32,29,דרור הבית,LC,לא בסיכון,poultry
32,30,דרור הבית,LC,לא בסיכון,poultry
32,31,דרור הבית,LC,לא בסיכון,poultry
32,32,דרור הבית,LC,לא בסיכון,poultry
32,33,דרור הבית,LC,לא בסיכון,poultry
32,34,דרור הבית,LC,לא בסיכון,poultry
32,35,דרור הבית,LC,לא בסיכון,poultry
32,36,דרור הבית,LC,לא בסיכון,poultry
32,37,דרור הבית,LC,לא בסיכון,poultry
32,38,דרור הבית,LC,לא בסיכון,poultry
32,39,דרור הבית,LC,לא בסיכון,poultry
32,40,דרור הבית,LC,לא בסיכון,poultry
32,41,דרור הבית,LC,לא בסיכון,poultry
32,42,דרור הבית,LC,לא בסיכון,poultry
32,43,דרור הבית,LC,לא בסיכון,poultry
32,44,דרור הבית,LC,לא בסיכון,poultry
32,45,דרור הבית,LC,לא בסיכון,poultry
32,46,דרור הבית,LC,לא בסיכון,poultry
32,47,דרור הבית,LC,לא בסיכון,poultry
32,48,דרור הבית,LC,לא בסיכון,poultry
32,49,דרור הבית,LC,לא בסיכון,poultry
32,50,דרור הבית,LC,לא בסיכון,poultry
32,51,דרור הבית,LC,לא בסיכון,poultry
32,52,דרור הבית,LC,לא בסיכון,poultry
32,53,דרור הבית,LC,לא בסיכון,poultry
32,54,דרור הבית,LC,לא בסיכון,poultry
32,55,דרור הבית,LC,לא בסיכון,poultry
32,56,דרור הבית,LC,לא בסיכון,poultry
32,57,דרור הבית,LC,לא בסיכון,poultry
32,58,דרור הבית,LC,לא בסיכון,poultry
33,1,דרור ספרדי,LC,לא בסיכון,poultry
33,2,דרור ספרדי,LC,לא בסיכון,poultry
33,6,דרור ספרדי,LC,לא בסיכון,poultry
33,7,דרור ספרדי,LC,לא בסיכון,poultry
33,9,דרור ספרדי,LC,לא בסיכון,poultry
33,10,דרור ספרדי,LC,לא בסיכון,poultry
33,11,דרור ספרדי,LC,לא בסיכון,poultry
33,13,דרור ספרדי,LC,לא בסיכון,poultry
33,14,דרור ספרדי,LC,לא בסיכון,poultry
33,16,דרור ספרדי,LC,לא בסיכון,poultry
33,17,דרור ספרדי,LC,לא בסיכון,poultry
33,18,דרור ספרדי,LC,לא בסיכון,poultry
33,19,דרור ספרדי,LC,לא בסיכון,poultry
33,20,דרור ספרדי,LC,לא בסיכון,poultry
33,21,דרור ספרדי,LC,לא בסיכון,poultry
33,22,דרור ספרדי,LC,לא בסיכון,poultry
33,23,דרור ספרדי,LC,לא בסיכון,poultry
33,24,דרור ספרדי,LC,לא בסיכון,poultry
33,27,דרור ספרדי,LC,לא בסיכון,poultry
33,28,דרור ספרדי,LC,לא בסיכון,poultry
33,31,דרור ספרדי,LC,לא בסיכון,poultry
33,32,דרור ספרדי,LC,לא בסיכון,poultry
33,36,דרור ספרדי,LC,לא בסיכון,poultry
33,37,דרור ספרדי,LC,לא בסיכון,poultry
33,39,דרור ספרדי,LC,לא בסיכון,poultry
33,40,דרור ספרדי,LC,לא בסיכון,poultry
33,41,דרור ספרדי,LC,לא בסיכון,poultry
33,42,דרור ספרדי,LC,לא בסיכון,poultry
33,43,דרור ספרדי,LC,לא בסיכון,poultry
33,44,דרור ספרדי,LC,לא בסיכון,poultry
33,45,דרור ספרדי,LC,לא בסיכון,poultry
33,46,דרור ספרדי,LC,לא בסיכון,poultry
33,47,דרור ספרדי,LC,לא בסיכון,poultry
33,48,דרור ספרדי,LC,לא בסיכון,poultry
33,49,דרור ספרדי,LC,לא בסיכון,poultry
33,51,דרור ספרדי,LC,לא בסיכון,poultry
33,52,דרור ספרדי,LC,לא בסיכון,poultry
33,53,דרור ספרדי,LC,לא בסיכון,poultry
34,1,דרורית קצרת אצבעות,LC,לא בסיכון,poultry
34,18,דרורית קצרת אצבעות,LC,לא בסיכון,poultry
34,19,דרורית קצרת אצבעות,LC,לא בסיכון,poultry
34,27,דרורית קצרת אצבעות,LC,לא בסיכון,poultry
34,47,דרורית קצרת אצבעות,LC,לא בסיכון,poultry
35,2,דררה,LC,לא בסיכון,poultry
35,6,דררה,LC,לא בסיכון,poultry
35,7,דררה,LC,לא בסיכון,poultry
35,11,דררה,LC,לא בסיכון,poultry
35,24,דררה,LC,לא בסיכון,poultry
35,27,דררה,LC,לא בסיכון,poultry
35,28,דררה,LC,לא בסיכון,poultry
35,29,דררה,LC,לא בסיכון,poultry
35,30,דררה,LC,לא בסיכון,poultry
35,31,דררה,LC,לא בסיכון,poultry
35,32,דררה,LC,לא בסיכון,poultry
35,33,דררה,LC,לא בסיכון,poultry
35,35,דררה,LC,לא בסיכון,poultry
35,36,דררה,LC,לא בסיכון,poultry
35,37,דררה,LC,לא בסיכון,poultry
35,38,דררה,LC,לא בסיכון,poultry
35,40,דררה,LC,לא בסיכון,poultry
35,41,דררה,LC,לא בסיכון,poultry
35,50,דררה,LC,לא בסיכון,poultry
35,55,דררה,LC,לא בסיכון,poultry
35,56,דררה,LC,לא בסיכון,poultry
35,57,דררה,LC,לא בסיכון,poultry
35,58,דררה,LC,לא בסיכון,poultry
36,1,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,2,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,6,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,10,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,11,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,14,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,16,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,27,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,28,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,35,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,36,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,37,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,40,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,47,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
36,50,זיקית ים-תיכונית,LC,לא בסיכון,reptiles
37,24,זנבן ערבי,LC,לא בסיכון,poultry
38,11,זעמן אוכפים,LC,לא בסיכון,reptiles
38,18,זעמן אוכפים,LC,לא בסיכון,reptiles
39,18,זעמן דק,LC,לא בסיכון,reptiles
39,19,זעמן דק,LC,לא בסיכון,reptiles
40,1,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,2,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,6,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,7,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,9,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,10,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,11,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,14,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,16,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,18,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,19,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
40,20,חולד (4 מינים כרומוזומליים),LC,לא בסיכון,mammals
