FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
595,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14049.06751
596,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14049.06751
597,54,106.138701,77337.0001,2763,0.356794136,858480.2813,6927.058839,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.9638548
598,25,18.55974461,13524.78751,798,0.516615302,391235.3102,3141.496827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.9638548
599,54,106.138701,77337.0001,2763,0.356794136,858480.2813,6927.058839,624,1962,1985,9,-0.237948898,667,2,2,1,0,0,243.030392,121.515196,243.030392,121.515196,0,0,6768.831571
600,25,18.55974461,13524.78751,798,0.516615302,391235.3102,3141.496827,624,1962,1985,9,-0.237948898,667,2,2,1,0,0,243.030392,121.515196,243.030392,121.515196,0,0,6768.831571
601,54,106.138701,77337.0001,2763,0.356794136,858480.2813,6927.058839,631,1953,4529,8,-0.038952592,795,3,16,5.333333333,0,0,3270.230917,1090.076972,3270.230917,1090.076972,0,0,8825.129397
602,25,18.55974461,13524.78751,798,0.516615302,391235.3102,3141.496827,631,1953,4529,8,-0.038952592,795,3,16,5.333333333,0,0,3270.230917,1090.076972,3270.230917,1090.076972,0,0,8825.129397
603,56,31.63261778,23052.09389,740,0.72732481,361347.4356,2960.919768,423,1970,4527,6,0.529762901,1136,8,33,4.125,112,14,6011.883597,751.4854496,37338.6075,4667.325937,1,0.125,50082.27324
604,57,24.38306547,17768.52993,688,0.686818908,367019.6504,2940.332801,423,1970,4527,6,0.529762901,1136,8,33,4.125,112,14,6011.883597,751.4854496,37338.6075,4667.325937,1,0.125,50082.27324
605,56,31.63261778,23052.09389,740,0.72732481,361347.4356,2960.919768,431,1960,3424,8,0.653496134,1189,1,9,9,34,34,434.0662691,434.0662691,3906.596422,3906.596422,1,1,7023.465646
606,57,24.38306547,17768.52993,688,0.686818908,367019.6504,2940.332801,431,1960,3424,8,0.653496134,1189,1,9,9,34,34,434.0662691,434.0662691,3906.596422,3906.596422,1,1,7023.465646
607,56,31.63261778,23052.09389,740,0.72732481,361347.4356,2960.919768,523,1951,3027,7,-0.230236312,676,7,27,3.857142857,84,12,1691.442792,241.6346846,7369.009885,1052.715698,7,1,9818.187793
608,57,24.38306547,17768.52993,688,0.686818908,367019.6504,2940.332801,523,1951,3027,7,-0.230236312,676,7,27,3.857142857,84,12,1691.442792,241.6346846,7369.009885,1052.715698,7,1,9818.187793
609,56,31.63261778,23052.09389,740,0.72732481,361347.4356,2960.919768,611,1900,4260,6,0.544473607,1145,51,401,7.862745098,1329,26.05882353,19626.26032,384.8286337,201643.0895,3953.786069,38,0.745098039,109951.5163
610,57,24.38306547,17768.52993,688,0.686818908,367019.6504,2940.332801,611,1900,4260,6,0.544473607,1145,51,401,7.862745098,1329,26.05882353,19626.26032,384.8286337,201643.0895,3953.786069,38,0.745098039,109951.5163
611,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,9653.168196
612,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,9653.168196
613,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,9653.168196
614,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11122.78373
615,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11122.78373
616,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11122.78373
617,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5631.182049
618,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5631.182049
619,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5631.182049
620,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641.74836
621,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641.74836
622,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641.74836
623,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8383.707571
624,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8383.707571
625,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,8383.707571
626,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2081.496053
627,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2081.496053
628,1,13436.67062,9778858.848,14882,0.744882413,3915594.602,31326.04603,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2081.496053
629,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86266965
630,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86266965
631,1,13436.67062,9778858.848,14882,0.744882413,3915594.602,31326.04603,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86266965
632,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2475.522112
633,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2475.522112
634,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2475.522112
635,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35566.13572
636,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35566.13572
637,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35566.13572
638,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186.646189
639,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186.646189
640,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186.646189
641,2,10168.37263,7402067.223,12078,0.798521142,3203645.644,25658.63759,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,12911.81215
642,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,12911.81215
643,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,12911.81215
644,12,5928.983651,4321894.765,11538,0.638721436,2923291.231,23712.7888,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16894.36321
645,11,2585.889811,1884734.725,7704,0.631704214,2106149.265,16851.07267,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16894.36321
646,10,1236.853464,901318.5701,4897,0.687248796,1368522.293,10972.9542,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16894.36321
647,12,5928.983651,4321894.765,11538,0.638721436,2923291.231,23712.7888,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39909.91461
648,11,2585.889811,1884734.725,7704,0.631704214,2106149.265,16851.07267,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39909.91461
649,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39909.91461
650,12,5928.983651,4321894.765,11538,0.638721436,2923291.231,23712.7888,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22970.61842
651,10,1236.853464,901318.5701,4897,0.687248796,1368522.293,10972.9542,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22970.61842
652,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22970.61842
653,11,2585.889811,1884734.725,7704,0.631704214,2106149.265,16851.07267,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50624.20724
654,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50624.20724
655,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50624.20724
656,11,2585.889811,1884734.725,7704,0.631704214,2106149.265,16851.07267,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14504.09895
657,10,1236.853464,901318.5701,4897,0.687248796,1368522.293,10972.9542,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14504.09895
658,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14504.09895
659,15,360.8723816,263037.3183,3999,0.454634315,1178938.506,9471.39386,613,1953,4846,2,0.516157712,1132,69,103,1.492753623,86,1.246376812,12177.00711,176.4783639,18221.14858,264.074617,69,1,51381.86429
660,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,613,1953,4846,2,0.516157712,1132,69,103,1.492753623,86,1.246376812,12177.00711,176.4783639,18221.14858,264.074617,69,1,51381.86429
661,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,613,1953,4846,2,0.516157712,1132,69,103,1.492753623,86,1.246376812,12177.00711,176.4783639,18221.14858,264.074617,69,1,51381.86429
662,15,360.8723816,263037.3183,3999,0.454634315,1178938.506,9471.39386,624,1962,1985,9,-0.237948898,667,9,9,1,2,0.222222222,1566.612038,174.0680042,1566.612038,174.0680042,2,0.222222222,5383.936465
663,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,624,1962,1985,9,-0.237948898,667,9,9,1,2,0.222222222,1566.612038,174.0680042,1566.612038,174.0680042,2,0.222222222,5383.936465
664,53,59.0130688,43007.17512,839,0.876220541,405967.7696,3248.439542,624,1962,1985,9,-0.237948898,667,9,9,1,2,0.222222222,1566.612038,174.0680042,1566.612038,174.0680042,2,0.222222222,5383.936465
665,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,411,1993,3590,2,0.195854822,955,10,20,2,0,0,9747.504653,974.7504653,9747.504653,974.7504653,0,0,58968.20126
666,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,10,20,2,0,0,9747.504653,974.7504653,9747.504653,974.7504653,0,0,58968.20126
667,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,10,20,2,0,0,9747.504653,974.7504653,9747.504653,974.7504653,0,0,58968.20126
668,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,421,1999,5767,1,0.745755984,1231,5,5,1,0,0,3177.6892,635.5378401,3177.6892,635.5378401,0,0,14478.68796
669,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,421,1999,5767,1,0.745755984,1231,5,5,1,0,0,3177.6892,635.5378401,3177.6892,635.5378401,0,0,14478.68796
670,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,421,1999,5767,1,0.745755984,1231,5,5,1,0,0,3177.6892,635.5378401,3177.6892,635.5378401,0,0,14478.68796
671,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,56.77690814
672,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,56.77690814
673,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,56.77690814
674,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,278.5186278
675,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,278.5186278
676,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,278.5186278
677,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22281.43515
678,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22281.43515
679,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22281.43515
680,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,15746.11267
681,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,15746.11267
682,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,15746.11267
683,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8897.096835
684,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8897.096835
685,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8897.096835
686,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8589.401322
687,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8589.401322
688,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,8589.401322
689,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,642,1998,4819,1,0.405114712,1072,1,2,2,0,0,2219.018341,2219.018341,2219.018341,2219.018341,0,0,12374.94414
690,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,642,1998,4819,1,0.405114712,1072,1,2,2,0,0,2219.018341,2219.018341,2219.018341,2219.018341,0,0,12374.94414
691,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,642,1998,4819,1,0.405114712,1072,1,2,2,0,0,2219.018341,2219.018341,2219.018341,2219.018341,0,0,12374.94414
692,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11810.87052
693,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11810.87052
694,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11810.87052
695,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61137.8309
696,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61137.8309
697,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61137.8309
698,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915528
699,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915528
700,1,13436.67062,9778858.848,14882,0.744882413,3915594.602,31326.04603,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62915528
701,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,15670.07514
702,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,15670.07514
703,1,13436.67062,9778858.848,14882,0.744882413,3915594.602,31326.04603,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,15670.07514
704,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8897.019794
705,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8897.019794
706,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8897.019794
707,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1914285
708,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1914285
709,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1914285
710,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49572.12043
711,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49572.12043
712,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49572.12043
713,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.93485
714,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.93485
715,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241.93485
716,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62004.80663
717,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62004.80663
718,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,62004.80663
719,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28664.93117
720,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28664.93117
721,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28664.93117
722,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,614,1999,2219,8,-0.350669127,593,5,5,1,5,1,345.0400502,69.00801004,345.0400502,69.00801004,5,1,1058.171835
723,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,614,1999,2219,8,-0.350669127,593,5,5,1,5,1,345.0400502,69.00801004,345.0400502,69.00801004,5,1,1058.171835
724,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,5,5,1,5,1,345.0400502,69.00801004,345.0400502,69.00801004,5,1,1058.171835
725,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64727.41468
726,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64727.41468
727,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64727.41468
728,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,42218.52074
729,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,42218.52074
730,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,42218.52074
731,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,141856.7785
732,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,141856.7785
733,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,141856.7785
734,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,4,4,1,4,1,1329.386236,332.346559,1329.386236,332.346559,4,1,113976.3192
735,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,4,4,1,4,1,1329.386236,332.346559,1329.386236,332.346559,4,1,113976.3192
736,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,4,4,1,4,1,1329.386236,332.346559,1329.386236,332.346559,4,1,113976.3192
737,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,11,11,1,11,1,2106.541718,191.5037925,2106.541718,191.5037925,11,1,42899.05011
738,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,11,11,1,11,1,2106.541718,191.5037925,2106.541718,191.5037925,11,1,42899.05011
739,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,11,11,1,11,1,2106.541718,191.5037925,2106.541718,191.5037925,11,1,42899.05011
740,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,7390.268856
741,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,7390.268856
742,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,7390.268856
743,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30134.38835
744,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30134.38835
745,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,30134.38835
746,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,107702.1834
747,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,107702.1834
748,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,107702.1834
749,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13972.71702
750,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13972.71702
751,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13972.71702
752,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,68201.32284
753,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,68201.32284
754,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,68201.32284
755,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,46420.78979
