SiteNum,Spname,LocalRisk,statusredBook,TEX,Spnameindex,distribution,local,endemic,red,invader
27,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
28,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
29,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
31,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
33,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
34,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
36,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
37,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
38,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
40,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
41,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
42,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
45,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
47,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
49,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
51,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
52,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
53,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
55,סיקסק,LC,לא בסיכון,poultry,78,0,1,0,0,0
1,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
2,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
6,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
11,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
16,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
18,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
19,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
21,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
22,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
23,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
27,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
28,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
40,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
41,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
42,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
43,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
44,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
45,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
46,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
47,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
48,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
49,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
51,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
52,סלעית חורף,LC,לא בסיכון,poultry,79,0,0,0,0,0
1,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
2,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
6,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
7,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
9,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
10,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
11,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
12,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
13,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
14,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
16,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
18,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
19,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
20,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
21,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
22,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
23,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
24,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
25,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
26,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
27,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
28,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
36,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
37,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
40,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
41,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
42,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
43,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
44,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
45,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
46,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
47,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
48,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
49,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
51,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
52,סלעית ערבות,LC,לא בסיכון,poultry,80,0,0,0,0,0
1,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
2,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
6,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
9,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
10,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
11,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
14,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
16,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
18,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
19,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
21,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
22,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
23,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
24,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
28,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
37,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
40,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
42,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
44,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
45,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
46,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
47,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
48,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
49,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
51,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
52,סלעית קיץ,LC,לא בסיכון,poultry,81,0,1,0,0,0
1,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
2,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
3,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
4,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
5,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
6,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
7,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
8,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
9,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
10,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
11,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
12,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
13,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
14,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
15,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
16,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
17,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
18,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
19,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
20,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
21,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
22,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
23,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
24,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
25,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
26,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
27,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
28,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
29,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
30,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
31,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
32,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
33,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
34,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
36,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
37,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
38,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
39,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
40,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
41,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
42,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
43,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
44,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
45,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
46,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
47,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
48,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
49,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
50,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
51,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
52,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
53,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
54,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
55,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
56,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
57,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
58,סנונית המערות,LC,לא בסיכון,poultry,82,0,1,0,0,0
1,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
2,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
6,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
7,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
9,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
10,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
11,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
12,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
13,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
14,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
15,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
16,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
17,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
18,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
19,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
20,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
21,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
22,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
23,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
24,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
25,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
26,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
27,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
28,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
29,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
30,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
31,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
34,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
36,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
37,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
38,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
39,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
40,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
41,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
42,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
43,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
44,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
45,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
46,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
47,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
48,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
49,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
51,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
52,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
53,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
54,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
55,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
56,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
57,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
58,סנונית הרפתות,LC,לא בסיכון,poultry,83,0,0,0,0,0
